지역,대학명,계열,학과명
경기,신한대(의정부),예체,태권도교육융합전공
경기,신한대(의정부),인문,토지행정학과
경기,신한대(의정부),인문,행정학과
경기,아세아연합신학대,인문,기독교교육상담학과
경기,아세아연합신학대,인문,선교문화복지학과
경기,아세아연합신학대,인문,선교영어학과
경기,아세아연합신학대,인문,선교중국어학과
경기,아세아연합신학대,인문,신학과
경기,아주대,인문,e-비즈니스학과
경기,아주대,자연,간호학과
경기,아주대,자연,건설시스템공학과
경기,아주대,자연,건축학과
경기,아주대,인문,경영학과
경기,아주대,인문,경제학과
경기,아주대,자연,교통시스템공학과
경기,아주대,자연,국방디지털융합학과
경기,아주대,인문,국어국문학과
경기,아주대,인문,금융공학과
경기,아주대,자연,기계공학과
경기,아주대,인문,문화콘텐츠학과
경기,아주대,자연,물리학과
경기,아주대,자연,미디어학과
경기,아주대,인문,미디어학과
경기,아주대,인문,불어불문학과
경기,아주대,자연,사이버보안학과
경기,아주대,인문,사학과
경기,아주대,인문,사회학과
경기,아주대,자연,산업공학과
경기,아주대,자연,생명과학과
경기,아주대,자연,소프트웨어학과
경기,아주대,자연,수학과
경기,아주대,예체,스포츠레저학과
경기,아주대,자연,신소재공학과
경기,아주대,인문,심리학과
경기,아주대,인문,영어영문학과
경기,아주대,자연,응용화학생명공학과
경기,아주대,자연,의학과(예과)
경기,아주대,자연,전자공학과
경기,아주대,인문,정치외교학과
경기,아주대,인문,행정학과
경기,아주대,자연,화학공학과
경기,아주대,자연,화학과
경기,아주대,자연,환경안전공학과
경북,안동대,자연,간호학과(4년)
경북,안동대,인문,경제무역학부
경북,안동대,자연,교육공학과
경북,안동대,자연,기계교육과
경북,안동대,인문,동양철학과
경북,안동대,자연,멀티미디어공학과
경북,안동대,자연,물리학과
경북,안동대,예체,미술학과(동양화전공)
경북,안동대,인문,민속학과
경북,안동대,인문,사학과
경북,안동대,자연,생명공학부
경북,안동대,자연,생활복지학과
경북,안동대,자연,수학교육과
경북,안동대,자연,식품생명공학과
경북,안동대,자연,식품영양학과
경북,안동대,인문,유럽문화관광학과
경북,안동대,자연,전자공학교육과
경북,안동대,인문,중어중문학과
경북,안동대,자연,창의융합학부(이공)
경북,안동대,인문,창의융합학부(인문사회)
경북,안동대,예체,체육학과
경북,안동대,자연,토목공학과
경북,안동대,인문,한문학과
경북,안동대,인문,행정학과
인천,안양대(강화),인문,공공행정학과
인천,안양대(강화),인문,관광학과
인천,안양대(강화),자연,융합소프트웨어전공
인천,안양대(강화),자연,해양바이오공학전공
경기,안양대(안양),예체,공연예술전공
경기,안양대(안양),인문,관광경영학과
경기,안양대(안양),인문,국어국문학전공
경기,안양대(안양),인문,글로벌경영학과
경기,안양대(안양),인문,글로벌경영학과(야)
경기,안양대(안양),인문,기독교교육과
경기,안양대(안양),자연,도시정보공학전공
경기,안양대(안양),자연,도시정보공학전공(야)
경기,안양대(안양),자연,디지털미디어디자인전공
경기,안양대(안양),인문,러시아언어문화전공
경기,안양대(안양),자연,소프트웨어전공
경기,안양대(안양),자연,식품영양학과
경기,안양대(안양),인문,신학과
경기,안양대(안양),인문,영미언어문화전공
경기,안양대(안양),인문,유아교육과
경기,안양대(안양),예체,음악전공(성악)
경기,안양대(안양),예체,음악전공(피아노)
경기,안양대(안양),자연,정보전기전자공학전공
경기,안양대(안양),자연,정보전기전자공학전공(야)
경기,안양대(안양),인문,중국언어문화전공
경기,안양대(안양),자연,컴퓨터공학전공
경기,안양대(안양),자연,통계데이터과학전공
경기,안양대(안양),자연,통계데이터과학전공(야)
경기,안양대(안양),인문,행정학과
경기,안양대(안양),인문,행정학과(야)
경기,안양대(안양),자연,화장품발명디자인전공
경기,안양대(안양),자연,환경에너지공학전공
강원,연세대(미래),자연,간호학과(인문)
강원,연세대(미래),자연,간호학과(자연)
강원,연세대(미래),인문,경영학부
강원,연세대(미래),인문,국어국문학과
강원,연세대(미래),인문,동아시아국제학부
강원,연세대(미래),예체,디자인예술학부(인문)
강원,연세대(미래),자연,물리치료학과(자연)
강원,연세대(미래),자연,방사선학과
강원,연세대(미래),인문,보건행정학과
강원,연세대(미래),인문,사회과학부
강원,연세대(미래),자연,생명과학기술학부
강원,연세대(미래),자연,의공학부
강원,연세대(미래),자연,의예과
강원,연세대(미래),인문,인문과학부
강원,연세대(미래),자연,임상병리학과
강원,연세대(미래),자연,자연과학부
강원,연세대(미래),자연,작업치료학과(인문)
강원,연세대(미래),자연,작업치료학과(자연)
강원,연세대(미래),자연,치위생학과(인문)
강원,연세대(미래),자연,치위생학과(자연)
강원,연세대(미래),자연,컴퓨터정보통신공학부
강원,연세대(미래),자연,패키징학과
강원,연세대(미래),자연,환경공학부
서울,연세대(서울),자연,간호학과
서울,연세대(서울),자연,건축공학과
서울,연세대(서울),인문,경영학과
서울,연세대(서울),인문,경제학부
서울,연세대(서울),예체,관현악과
서울,연세대(서울),인문,교육학과
서울,연세대(서울),인문,교육학부
서울,연세대(서울),인문,국어국문학과
서울,연세대(서울),자연,글로벌융합공학부
서울,연세대(서울),자연,기계공학부
서울,연세대(서울),인문,노어노문학과
서울,연세대(서울),자연,대기과학과
서울,연세대(서울),자연,도시공학과
서울,연세대(서울),인문,독어독문학과
서울,연세대(서울),인문,문헌정보학과
서울,연세대(서울),인문,문화인류학과
서울,연세대(서울),자연,물리학과
서울,연세대(서울),인문,불어불문학과
서울,연세대(서울),인문,사학과
서울,연세대(서울),인문,사회복지학과
서울,연세대(서울),인문,사회학과
서울,연세대(서울),자연,사회환경시스템공학부
서울,연세대(서울),자연,산업공학과
서울,연세대(서울),자연,생명공학과
서울,연세대(서울),자연,생화학과
서울,연세대(서울),자연,생활디자인학과
서울,연세대(서울),자연,수학과
서울,연세대(서울),예체,스포츠응용산업학과
서울,연세대(서울),자연,시스템생물학과
서울,연세대(서울),자연,식품영양학과
서울,연세대(서울),자연,신소재공학부
서울,연세대(서울),인문,신학과
서울,연세대(서울),자연,실내건축학과
서울,연세대(서울),인문,심리학과
서울,연세대(서울),자연,아동가족학과
서울,연세대(서울),인문,아시아학전공
서울,연세대(서울),자연,언더우드학부(공학)
서울,연세대(서울),인문,언더우드학부(인문사회)
서울,연세대(서울),인문,언론홍보영상학부
서울,연세대(서울),인문,영어영문학과
서울,연세대(서울),자연,융합과학공학부(ISE)
서울,연세대(서울),인문,융합인문사회과학부(HASS)
서울,연세대(서울),인문,응용통계학과
서울,연세대(서울),자연,의류환경학과
서울,연세대(서울),자연,의예과
서울,연세대(서울),자연,전기전자공학부
서울,연세대(서울),인문,정치외교학과
서울,연세대(서울),인문,중어중문학과
서울,연세대(서울),자연,지구시스템과학과
서울,연세대(서울),자연,천문우주학과
서울,연세대(서울),인문,철학과
서울,연세대(서울),예체,체육교육학과
서울,연세대(서울),자연,치의예과
서울,연세대(서울),자연,컴퓨터과학과
서울,연세대(서울),인문,행정학과
서울,연세대(서울),자연,화공생명공학부
서울,연세대(서울),자연,화학과
경북,영남대,자연,건축학부
경북,영남대,인문,경제금융학부
경북,영남대,인문,경찰행정학과
경북,영남대,인문,교육학과
경북,영남대,인문,군사학과
경북,영남대,자연,도시공학과
경북,영남대,자연,물리학과
경북,영남대,인문,사회학과
경북,영남대,자연,식품공학과
경북,영남대,인문,심리학과
경북,영남대,인문,역사학과
경북,영남대,인문,영어영문학과
경북,영남대,자연,의류패션학과
경북,영남대,자연,의생명공학과
경북,영남대,자연,의예과
경북,영남대,인문,인문자율전공학부
경북,영남대,자연,전기공학과
경북,영남대,인문,정치외교학과
경북,영남대,예체,체육학부
경북,영남대,예체,특수체육교육과
부산,영산대(부산),예체,문화콘텐츠학부
부산,영산대(부산),자연,조리예술학부
부산,영산대(부산),예체,패션디자인학과
부산,영산대(부산),인문,호텔관광학부
경남,영산대(양산),자연,물리치료학과
경남,영산대(양산),인문,자유전공학부
경남,영산대(양산),자연,컴퓨터공학부
경남,영산대(양산),예체,태권도학부
전북,예수대,자연,간호학부
경기,예원예술대(양주),예체,금속조형디자인전공
경기,예원예술대(양주),예체,만화게임영상전공
경기,예원예술대(양주),예체,연극영화전공
경기,예원예술대(양주),예체,음악전공
전북,예원예술대(전북),예체,공연예술뮤지컬학과
전북,예원예술대(전북),예체,만화게임영상전공
전북,예원예술대(전북),예체,뷰티디자인전공
